title_type,rank,title,release_year,rating,votes,href_title,main_movie_page,genre,video_link
TV Mini Series,22.,Senna,2024,8.3, 13000,https://www.imdb.com/title/tt13024830/?ref_=sr_t_22,https://www.imdb.com/video/vi2661402905/?playlistId=tt13024830&ref_=tt_ov_pr_ov_vi,"['Docudrama', 'Motorsport', 'Biography', 'Drama', 'Sport']",https://imdb-video.media-imdb.com/vi2661402905/1434659607842-pgv4ql-1730207606746.mp4?Expires=1736304861&Signature=ChD3QSpasFJWKLEyXlcQVxHcuEOC8PD7KuC6ncmlEr~G~E6QhrOM8fgSgjzA6yUVNU34JPchObkRznElF~fopOXaydbYZEPzP~uRmJA5STJ-r8ZrJ~jol6I0vchl0YuRTUg1wMqT4sC3S0FYvE7jxsigZXLDvdqw4gb9wozDbfzN6JLlTA3c8zDBgVngCqU8ezLZPHGfS-0QfAf9hLrtgvZuG1GphnqOIHJrLe8Y1Bb31bMEo9pH2y7aa9cobd7xGjqGJ9Iyc3cKIeInl5G~-jU~HmcSyH8CdCcdtljTrY6I6zJDjfXKs4j7HK5QX8ZptGLJofO71K8wn4iXjoyyqg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,23.,Baby Reindeer,2024,7.7, 161000,https://www.imdb.com/title/tt13649112/?ref_=sr_t_23,https://www.imdb.com/video/vi2745026073/?playlistId=tt13649112&ref_=tt_ov_pr_ov_vi,"['Biography', 'Drama']",https://imdb-video.media-imdb.com/vi2745026073/1434659607842-pgv4ql-1711115368583.mp4?Expires=1736304869&Signature=RdklV7UHBm1xDm-MxIWWdRCmOnLtikB1jRxzsseTu9fLWxVeGwFNUmeQdnzrtvGr8TGdU5ohn~IzJ8X6woYh9NvVLQHEvkus4ztFxORzHG9OyPJhZcAicw-FkHIj1Efqd08qPjcCLhIzH5xhs1v3-WoOonaqc2tS1ULczE5tUZNO3x63phvoLOCgvePUntnw3PZhZ2j82iNZfgumA1AfnXou4CygsRuy2Kr~fPBvqq~6INDIjR5iQXKLMG1Av6anK3YwDMdqnbS8QTk2o4ABZMqmkiN4MRqRig3TDhuRQb8MuFslO8oHntCsLVSZwjhZDlOlbsiNVDs-5R4nwpwKkQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,24.,The Queen's Gambit,2020,8.5, 595000,https://www.imdb.com/title/tt10048342/?ref_=sr_t_24,https://www.imdb.com/video/vi1185857817/?playlistId=tt10048342&ref_=tt_ov_pr_ov_vi,"['Coming-of-Age', 'Epic', 'Period Drama', 'Psychological Drama', 'Drama']",https://imdb-video.media-imdb.com/vi1185857817/1434659607842-pgv4ql-1600961658214.mp4?Expires=1736304877&Signature=ekD8mRLjPAeDK8XcirtO0rMpnJooqewctg93iWuJiLxSuXfsgmg5QnQgikj1SreYv~RNhsXl5xkM6agftJRCTx9GevCP5KcMTqUcIAVxbtcwzsvm0OOlh0uxXM2ukRlmHG~jc9Wj9NmvtKr~nR~GoFbtkSTVqx3Dfeh3dBEOnB0KirhUCGoMX3msjsGsfQjg1dTZ4gfQea6evpNAapDVwWmHaN2AIS8g4AU3-oZXjYYPAPfgtrQCuYl01xtY5tc3ks2s84tRs~pE3OZi5S0tXMbapvCtHB-4lIDcbk2d2LptpKNRVk~zrizU4KGzpVDm7BMBEjYVYcEhowcInGISbA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,25.,Normal People,2020,8.4, 101000,https://www.imdb.com/title/tt9059760/?ref_=sr_t_25,https://www.imdb.com/video/vi1602338329/?playlistId=tt9059760&ref_=tt_ov_pr_ov_vi,"['Psychological Drama', 'Steamy Romance', 'Teen Drama', 'Teen Romance', 'Drama', 'Romance']",https://imdb-video.media-imdb.com/vi1602338329/1434659607842-pgv4ql-1585679303570.mp4?Expires=1736304884&Signature=Z1KGr7Zrap7WKNmf7g~B~pJpRVgZcA3jW92juDk1L1EPOFfNHslbjUSqPEgrFI8kR0X6O8q0zMBwaqA-vt7XSb8ZdTkp77qcZYpqr6K4mj3Es-xWzBDVUipqIVk0JCSJ2G9f5b5jDJKycDdj1GVanCsNGW~DZ2xwxnDCWIVlFN8Ur~yG~tqCN~Cb0i-mm1MDUNjKz31bMwwUbOcpk4S1vWfl5zVkydYwzUEgkVX11oLa23E15Fo-cFUHSn-ypoET5qJFfus4K-T8VKi5MMSVR5qkDrrDmsWOJhh10uiyRN-VtHNItmJXtBxw-CVi5byrvBC07tMjZeYfuxXmyPZ9oA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,26.,Birdsong,2012,7.3, 6.2000,https://www.imdb.com/title/tt1127876/?ref_=sr_t_26,https://www.imdb.com/video/vi241410841/?playlistId=tt1127876&ref_=tt_ov_pr_ov_vi,"['Tragic Romance', 'Drama', 'Romance', 'War']",https://imdb-video.media-imdb.com/vi241410841/1434659607842-pgv4ql-1563491556444.mp4?Expires=1736304892&Signature=PCUejG0EtbW7GI46Q5UbGzyhuEWX-mg-zDFKxAvvjoV~Ca1WFWk~N~y7l-BH7DxW0~piSAsitG53gNDb4rZ-pwgq28lxBbs4HJmg6kuV5Vz0attQUASy2JiBeL9WtJaiSEr9aL7yblZB5Q58SjfX83gQ16WW1Scp9laDbgHLiHVEOGLblcCV4S2072ZP~8GzX0-cLltLtq1MM74mizbggeZZHm4VSxS16mP-8uXPPRnaPo7ILdBJSmzsdpE9w-aMnqrsNI7niydLjUhCLyVH4D5KTWrclk0bw7q2GpIqLDLUybZ55e61cMqrszwirVdjD9mR7EpVAGBFvZaxLqdpJg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,27.,Archie,2023,7.0, 2.7000,https://www.imdb.com/title/tt21634646/?ref_=sr_t_27,https://www.imdb.com/video/vi3071067929/?playlistId=tt21634646&ref_=tt_ov_ov_vi,"['Docudrama', 'Period Drama', 'Biography', 'Drama']",https://imdb-video.media-imdb.com/vi3071067929/1434659607842-pgv4ql-1702936884052.mp4?Expires=1736304901&Signature=muvpFUlTvlGEsKJG-F7b0RGGz1NVE2NKNt7eJHXDRmgd~MVxBy3vj8ephPmql4Ld4lX2e4OtYgdV8WBPEZ9Wk~-csYNh71aM8kqacGxW5We4dfSFxI5hyut~7sUa4phun1PvNvlPDIx4bKV8nhaIuQ8lOcODMxJaRHt2AllmUpVlHM7SPdfkkJMENEwHkxxD7icgg9Sm8dDZ-VGFMrQBZdt0aTBXDO53gRygWzZu7CPJMYNh61Fs513Wl7mmgGghtHY899fwSQuwM-d25iP9NPa0fejS3~~vWyWytybDCcH1I9r84tjikRJ5Hw7~LaevXFhkWYjthh-8OJ5L0rMNlw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,28.,Whiskey on the Rocks,2024,7.0, 1.3000,https://www.imdb.com/title/tt13391432/?ref_=sr_t_28,https://www.imdb.com/video/vi523290905/?playlistId=tt13391432&ref_=tt_ov_ov_vi,"['Docudrama', 'Satire', 'Biography', 'Comedy', 'Drama', 'History', 'War']",https://imdb-video.media-imdb.com/vi523290905/1434659607842-pgv4ql-1735651447958.mp4?Expires=1736304909&Signature=G3K-A796-LRDwxd7p7xcfVMHsfWu-I-8NxRTBbJ2BJyXrNQvzpbwHIB~vjn2W3IDt6u5qb7MZ4dK1b39GWbLtvbUwub~wZcOajMnL7FVw-4BzGd4Fv4b5bHC3rYJjt1aTQNcWUHEG~hB1G77xD8tE1Q-RNTprcrQbJ1CnXYc~UBdGd~SjpuPJg64eZWmr6pTuV9IMUidL-DcoQj594wL2Ea9Qj0VPf5pzuDg1keHDnL7C4fSyV1elh1WcjgFqASsmMNbVEbU3VdPsKNXIoC4xkIWyUfdPsIMQGQc1bZCo1-E4J2Y5cNYClJfSPL4WbmzyA9jJlORCDejZbgxoSu3Cw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,29.,Mare of Easttown,2021,8.4, 200000,https://www.imdb.com/title/tt10155688/?ref_=sr_t_29,https://www.imdb.com/video/vi3833774105/?playlistId=tt10155688&ref_=tt_ov_ov_vi,"['Cop Drama', 'Police Procedural', 'Whodunnit', 'Crime', 'Drama', 'Mystery']",https://imdb-video.media-imdb.com/vi3833774105/1434659607842-pgv4ql-1617207047431.mp4?Expires=1736304917&Signature=E0iGcGKU-VawCd~Qp0BDF4HKZmbeGMsYNwfnPeOqMIK62E6JoTjYb1qJFUb0CQZENVpVWqn1XC2KAn7-f6wKGch6jaRjrLKSpeW9GZWq3Wz2xo3d33BODzQT0zRA0GX~x1c6lLHQV2426biuhihmhcx2lx44i4SoOgn08SS5Exhp6mgkDMuyYWsC2My2TOgPgsPDPCljE8e~qb7fFRSVN1LuydAVeEdEJdLccT2Ye3iX93bgqn9BcAncE4PRFdYykXi9KdBAefLexYyGdahJdhniiVVtJOO-W4ALdYX0-kLVjQHrHP4Q1jy~66rEy6YvJlHMFwI3uTuzH9idlfVZtw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,30.,Lessons in Chemistry,2023,8.2, 46000,https://www.imdb.com/title/tt13911628/?ref_=sr_t_30,https://www.imdb.com/video/vi2699740953/?playlistId=tt13911628&ref_=tt_ov_ov_vi,"['Period Drama', 'Drama']",https://imdb-video.media-imdb.com/vi2699740953/1434659607842-pgv4ql-1694697042123.mp4?Expires=1736304925&Signature=MJHfSa7rXY~lNKZyM4H~SGY0z1dFC~4ZbmFZUb4Wg1Q9Sv-yHIoklz-1EjArge3bMyXyprqGrE~Th7AJEfYsFWzuDHl0FIDOl~~F6~HwkQHAxnQq0ePf8m1ZiLj1sbkPoiU~5OFf~cgyk8gzeDWtt-ENPxmMz1OIimEuqFxUiIWW9I6zT-C6VIfDcQxFjg3k5ZVGFpF2P-veg-o8hpT9EHe8NWY72K6HhisRyJ3CHa~juELCTh5IzmId0CUYKJ1qtJXChpGSK~FZEgp87-H4GYtVXnUhLNcBntUEp0aMs66QZ9ana2A2crcm1AnESmJW5F-2hd~jyJR9X9NVlRFuag__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,31.,Interior Chinatown,2024,7.1, 3.3000,https://www.imdb.com/title/tt13354972/?ref_=sr_t_31,https://www.imdb.com/video/vi951765273/?playlistId=tt13354972&ref_=tt_ov_pr_ov_vi,"['Crime', 'Drama']",https://imdb-video.media-imdb.com/vi951765273/1434659607842-pgv4ql-1729610345093.mp4?Expires=1736304932&Signature=m4bmt9wq~ir5v0d6aabV3rEF0qH2FBRNn5ssl4VAGJzbE7TbcoYhiGL5hdsjKqRq76FpxtVOjH5VOXxAo5t5i6mRNUxJrTegeDgt5OyRgQWift03XzmMauGtLhRwUkkCEtl70-j6qyl1azvG11JIWX63ShqpwNabKGIHGZZT8kxEJ6sNx-v2fD~Xaj9gIP6YyfO4lh6T5I1g1shxsba0Goa~F~xdjXimnvEVn23bDakY1yplUQ1OVwrAsJwLJ9d3FW19KqkDqCB7RBtNHTYyjPppY-Gpv7KdwFybfxibl3RkQzvhYFKLgHrwsFUIJYlSsMlzfVBhYXiAyqjR4m0DOg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,32.,Joan,2024,6.7, 3.5000,https://www.imdb.com/title/tt23541316/?ref_=sr_t_32,https://www.imdb.com/video/vi2104018457/?playlistId=tt23541316&ref_=tt_ov_pr_ov_vi,"['Crime', 'Drama']",https://imdb-video.media-imdb.com/vi2104018457/1434659607842-pgv4ql-1725545038717.mp4?Expires=1736304940&Signature=LSegLQt13lrd42itQ4pM7Bp-UK-Mp-HYeV7V9Q21StLwC3hBiJ2hM5S7YmEZbf81T4q5adTYCcn4LjaQRRcQmIgaBGRL~QQteOwXFG93ave3M9GkLIKyRL7cySn7ql-4urDaItylrUlLFz-xIVbousST6z3PhDdT5sX1ZZbBi0tDfilqiYyuOjRDKU9wUc4RQVkOe6S~YQg8xBOTX176HX6hA451nG36yMaowvWqh44gc7LYqFIfQabXS~m12Si6jBV7mu1T2LNygByY0VVPrLhnRXRuQgpjxvZB2Et1acvh9PGE0fpdydAKbjkIEOhOmY5Q07M7aOajcA79GZ8Oxw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,33.,One Day,2024,8.1, 55000,https://www.imdb.com/title/tt16283804/?ref_=sr_t_33,https://www.imdb.com/video/vi2640430873/?playlistId=tt16283804&ref_=tt_ov_pr_ov_vi,"['Comedy', 'Drama', 'Romance']",https://imdb-video.media-imdb.com/vi2640430873/1434659607842-pgv4ql-1704805535541.mp4?Expires=1736304947&Signature=VHTes-1KawnmluzMNfFCtid~VWbKCzBAPP7laXOcz6Lyo~M5N5adY1LhI4OXTaiwDoOiS-tuhZfMQv30TcddQMLo~EAbxulKqZW8Ro1G~Fgcq9HDVf00BbdulJQA8sScwAdPItli2mLB5j7OtqEZZ0wMmP6m4DUbPD~RsIFHum1s5IpjXMDBmrOFSqz9wQ2Sfwr6UEM6YKbz4qcdz~BvEytiYkTvcvValAUl6DN5cwn-ydifGwyhW0Nh6YdZH81W5EmK400UbphzvTzktIYCHe5Y4~5ccujR0XyD43dSLIE798zR4JsY-T~T1XTk6LZpGodBvKvdjTutgwYBhc3G-g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,34.,David Copperfield,1999–2000,7.7, 5.2000,https://www.imdb.com/title/tt0167872/?ref_=sr_t_34,https://www.imdb.com/video/vi3347364889/?playlistId=tt0167872&ref_=tt_ov_pr_ov_vi,"['Period Drama', 'Drama']",https://imdb-video.media-imdb.com/vi3347364889/1434659607842-pgv4ql-1555971617258.mp4?Expires=1736304955&Signature=EXlaALlUYyGJEFRFIEI-HqsVJTXxUlFnPgbx24S7K7EIwLZbMGCGAKYuxGC20AXWCuJHf63TynXZY5WVEbSWpILEio8aOettoAS3v1fuD0AwiWt2GiDinvOLCOuaBXGqV49-xyYcnXZ71wJGZmiFGYltvDZtkjbW~Uz~WUaoqPaEuJCe0z3zxr8gAQ8L0nsEzPbX1wySUkywouEf8XWH7Y8zuVzVxFnZ5Wkk8RFiinau46wbreUQ0z3QhqDE6Izd6nd2psFc2PSG-AHpi1syozT3YKnCuN6fk07ofzgTZRE5~MgDFdXY8sPsI91v8j0fGlG8ZVrGJIKCWZ5b6O6nbg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,35.,Knuckles,2023–2024,6.2, 7.3000,https://www.imdb.com/title/tt18291136/?ref_=sr_t_35,https://www.imdb.com/video/vi3460876057/?playlistId=tt18291136&ref_=tt_ov_pr_ov_vi,"['Animal Adventure', 'Superhero', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",https://imdb-video.media-imdb.com/vi3460876057/1434659607842-pgv4ql-1707404463777.mp4?Expires=1736304962&Signature=hPqFUK8z5qohtRMbLpPmtPKlVdlD9P-gujse020Hwa9DnR1XWzWabG~oB-BQHCX~wsFJr7D7wD2r0uQLKzkoM4DHWXSIZsJKUq3M11k28EArypJzuxaoMmBXtHCujAbqL-KwOinEOmCm6QBO0ttJI~ENcWlraA3jIxym~J-p3-6qRAzHqprmo323umZQIEtit9NRqM2~g4UU1hob5K9X7-WdLuoLMF1CvJWCFPC7Dd7nSjG3M8dFNaWL5AFAPyfkugP-Vr~bQGCq1fcy8jwOkCawVyW9OYzdfNNMNhdrvN4Uzol1bWZiYdi9IwOS2SbWZh-Tq7HJWfTZreG6r0kS5Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,36.,The Trunk,2024,7.0, 2.4000,https://www.imdb.com/title/tt26773401/?ref_=sr_t_36,https://www.imdb.com/video/vi3551512857/?playlistId=tt26773401&ref_=tt_ov_ov_vi,"['Psychological Drama', 'Drama', 'Mystery', 'Romance']",https://imdb-video.media-imdb.com/vi3551512857/1434659607842-pgv4ql-1731416829036.mp4?Expires=1736304970&Signature=ss9mSboXz5S6cziKuCaUYBwk3jRrQqZtcN~AIOI9ca8NlbQLX04tf-BnQm81sSoO~ibDcMMPaYXAw92~GJMuiGn5vo6HGImfSTXp1WD-LBV6e1cqxxGVycwkv1bfSn5rnF1gqxlZMn4lU9gW1KE6bjCV06HS70vrbYbSjKg~yQWO3JJ6Cpf4nACt~60ZYFPtCEV~BS6hMwVtlxe4cdnI5aetbHOQhm4KlGm3x23QDDxdZ7XTi3Ht8-ut~Gm9CTicNY9HtsOsf8~dKuVLj0ZRbjYkaABg4RW1jHTlbXfKI5TSUPEdmkNpYFDCihpbn2BvnBrT6wamfv7B9z8xdlEvXw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,37.,1992,2024,5.6, 1.4000,https://www.imdb.com/title/tt27787158/?ref_=sr_t_37,https://www.imdb.com/video/vi4186556697/?playlistId=tt27787158&ref_=tt_ov_pr_ov_vi,"['Political Drama', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",https://imdb-video.media-imdb.com/vi4186556697/1434659607842-pgv4ql-1733390618025.mp4?Expires=1736304978&Signature=GLvrpRi6FtKyoHS2-7K0xyVZN-7UdcSW-Mgm9c5z7-wo4gjaRIdF7HSAmCtfoKmFNcj5aBD~P5N7WCpW6eUdWDPOGfDZ3l9w8dmSjyNNuzQYolQrGHB1wU-~Zy6GtFzCsF~7g-2vcudGY6gA7AiP6nbCjWlR8P~RgQIr0voB2uSpmp9K8IqfJTJ5MguyDzMsIPBBxGuhjCPhjL63al3A2VIWSpce1Q4~Bvv3v1~2zX1hKrZQ06wkyjHEuMJTtTE3bgUf0PYJUllyuqF2h1391FQAZR3QVLVshrUX1ljynO1ds9rcxl170I~zbr7nDHc5BRINTpbGsKfe1arnBjm2Ug__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,38.,Dream Productions,2024,7.6, 2.5000,https://www.imdb.com/title/tt33088401/?ref_=sr_t_38,https://www.imdb.com/video/vi2375731481/?playlistId=tt33088401&ref_=tt_ov_ov_vi,"['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",https://imdb-video.media-imdb.com/vi2375731481/1434659607842-pgv4ql-1732132117712.mp4?Expires=1736304985&Signature=QUwpoFsKKqcHIfgsOBvewgisuBNyqK~ELFjr3FtFaDxWGybTErQ3QGq9Wl~J3njPmVHmUXy0yYqu4P1Ir96HN3b5nruvsvku-zvIfdjYunI8otmLzYc7n9s7STS9FfzNdI2iQYv5w0A2lJVjO2b-ELQ88CZTyvL~R9cU~ARCf1eYt714oNKbh3mBwWNXehR~LpRMai3PT5dW~eW6Bsd4Tx15xHhx5yKOlM9CC9DMQNDOSf7AOKU9a5J-vSL~ZHDEHXFmR9f928l6h8kVuu6hJU1fvYgDDev~pBHLbtqa4E28T0xIoNcqa42pwGfxoSfVX~76s6afV8Cvwci-Sm85jA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,39.,The Jetty,2024–,6.4, 4.2000,https://www.imdb.com/title/tt28775005/?ref_=sr_t_39,https://www.imdb.com/video/vi3022243353/?playlistId=tt28775005&ref_=tt_ov_pr_ov_vi,"['Crime', 'Thriller']",https://imdb-video.media-imdb.com/vi3022243353/1434659607842-pgv4ql-1719585301055.mp4?Expires=1736304992&Signature=Ihs8WCJ2visZZ8Xk~l1Jd12wcMZAAdaO1KFscWU-dT5tern3OoLuEXO2nuWUrN8zkX1ULLD0MWu~QILGujmPEI9GfyAG8nd4gGl8Q4z50nKB5XtiEeUcPgjIzoujJ13uzWnIsBLoWqQ0BgqVp-jq1SLr2BReKPlp3QGTo0iXtgZeV7lu4nNBho8K62UohHHmU40qHV67d9CEwDjIV8Bh9eQYJKyDpgAdUqhP-KHwE9ITWddmDt4vpYJKO7WmI5l~M-eOB3PK0fFGNx1lQSIk4~ReWuh3eSql-8RF1YX6veJ83XXbxw5sgtlZPwtO2txV0fTafhq1JISeIDgxXB3uCA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,40.,It,1990,6.8, 145000,https://www.imdb.com/title/tt0099864/?ref_=sr_t_40,https://www.imdb.com/video/vi3536037913/?playlistId=tt0099864&ref_=tt_ov_pr_ov_vi,"['Monster Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']",https://imdb-video.media-imdb.com/vi3536037913/1434659607842-pgv4ql-1616203027124.mp4?Expires=1736305000&Signature=mWOA6zOS8hH~cvisV0o-H4E~N4t5SMLG66bLwcO5Rgtqkn8BatY2AsQSbwOJEraF4voXX~5Ba5qSO-4vig3jBfYqJr9K4WVt6NLaJIoLbwV-TIjAfnV2RPcYnciEhMRBfs-g74brxvxBS7Cxz~elHH4tFb1~TakMsbZ~SOJAjnOxjFzUmh2Lnw2fkXP~lkTrJvtsvvKznwjvLdTC4ZwzDGkFH5il7oOoSfih94~IfjCHLPuG-aTuT1src4QV9hqrSf2F38CEdl2iNWmTs7pO~vdiLsiM49XNZYHAeJAcZsX1ND-0vXG4OAbhsfnV1uWegWVBa-hF-LjEI3hNRtldrA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,41.,Pride and Prejudice,1995,8.8, 96000,https://www.imdb.com/title/tt0112130/?ref_=sr_t_41,https://www.imdb.com/video/vi2441788441/?playlistId=tt0112130&ref_=tt_ov_ov_vi,"['Costume Drama', 'Period Drama', 'Romantic Epic', 'Drama', 'Romance']",https://imdb-video.media-imdb.com/vi2441788441/1434659607842-pgv4ql-1556111210846.mp4?Expires=1736305007&Signature=o6YDo53Rkx7DIXA9wR6aM924G2jLSWse1x0zLkeImhCItLqH-XFyLwEZpfNAF5ob6b7c3jsuScCF5nT9vsK70XeFl-PBiH-thnPU-OVGfG~4LIIoqgBr~Xy~h0N-gFKZeHF5kQ8yMgejmUV9VqNX4bnos2ID8dUvybVR33438362fvLuLDnpQkN~sJcjZ1~liMcozYvwVa9y6uxpg7Ud7jOn6xHQ8RqwolbVAKYV5zMvgVhlkYIUp4CXB7QT0JpWQgVKC5Qga--5rDm1E7FpQl2VLpQKdP01IxqKPUFQP0n~tvQWGujshIwpsOA5UAHthy7OeltjJVTSrSyguZ8KOQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,42.,The Haunting of Hill House,2018,8.5, 304000,https://www.imdb.com/title/tt6763664/?ref_=sr_t_42,https://www.imdb.com/video/vi2940975897/?playlistId=tt6763664&ref_=tt_ov_ov_vi,"['Psychological Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']",https://imdb-video.media-imdb.com/vi2940975897/1434659607842-pgv4ql-1537384448351.mp4?Expires=1736305014&Signature=Ojg17aiXKvgbt1~Km2djNLEigAre1Uh18pL8TOsxsZdZIoxHQmKGWkVfjMOob~UPb4IeIc6Xqf~Opd8wJ4meEPPiy5poL-HJM3-ZU3-W2PRSUQXSCZ8fw2fecIkGKvEXk6jlgqKa3YkxLkxHCd~1Pb1uzsx8ExSNVeW6nUAgwZUeZVWPRbzPny2~THoCi1BnblPcuO0WBdbd1bYBrHUsSA3IQA0s0va3ekOYneEejgw-V17uAt4ncmipbmVlkmtmbfqbMEjrUDdaoLWRMf0qurBwyTdoadqMBlI8eM~accP64ze1v-Vdu5tlP5SskLJSELttmzSzYRBhk8o9jpyGrA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,43.,The Fall of the House of Usher,2023,7.9, 122000,https://www.imdb.com/title/tt15567174/?ref_=sr_t_43,https://www.imdb.com/video/vi3035154201/?playlistId=tt15567174&ref_=tt_ov_pr_ov_vi,"['Supernatural Horror', 'Drama', 'Horror', 'Mystery']",https://imdb-video.media-imdb.com/vi3035154201/1434659607842-pgv4ql-1694532504807.mp4?Expires=1736305023&Signature=YUGGeasHBZrgUelB7JImdCkHN0umXLNpNuGm9GpSfcfL0ZCIulHE7hdKvB3lGiay-mo~iw0VZaFIO24uo9KXEU3j84da~S4-MKckRYw5GUio~XI2HyTeUYmA2W1JXGdZgLt~ymKjvL~lYLa9sPYiFgKtuCJwL2rLVoCgkiHpDlFPkpqNEkr~9Je9W7br7ciMv~neEYjTraDEjshjk0huZb-77o~3jmL5jvqsPJ9AG6oa3ISyV~6bV1auQrv4vQEQTZ3XJ3sCVRmAzGDAgafmZxO7bHV1BW1bJR1wibbQ6oMTiEsXwj~2q~mT-AETQrNrSsH1WqX9U-AEYF-RwwN5bA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,44.,Fellow Travelers,2023,8.2, 14000,https://www.imdb.com/title/tt15384586/?ref_=sr_t_44,https://www.imdb.com/video/vi3067856665/?playlistId=tt15384586&ref_=tt_ov_ov_vi,"['Period Drama', 'Steamy Romance', 'Drama', 'Romance']",https://imdb-video.media-imdb.com/vi3067856665/1434659607842-pgv4ql-1696342119214.mp4?Expires=1736305031&Signature=lcNjJ6-MLcaw1PTjkplFpFFv7bcrYDIzgtGUqDO5cPuxckcXZo6-oNFWHNizfohJFOYdL17sZWm4chrtKv2UlC5ciSzUG4nUJIcbRuFZ5hXhp-kIMdZUiFddSRGypN5oKmZjIBGlf8DjCG3bD7kGVGMDY085EB4svVRK5wF~9WpNgPFVLExzo34aMFct7hu8XjwYS7JV8RlB9NCQng7ma~qsBRG4VE5ea1qm6IwKtvkGOm5-R~le9O8RNiprYKJslxI1gMHkFVYIi9S5Qk6GWqldfw161fARyEUpFbOZvy5LpTWRPevs6yaXxlviUyAU4FMlWJpDYUG3pOsV1UTP1w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Mini Series,45.,The Crowded Room,2023,7.7, 37000,https://www.imdb.com/title/tt14417718/?ref_=sr_t_45,https://www.imdb.com/video/vi3664495641/?playlistId=tt14417718&ref_=tt_ov_ov_vi,"['Period Drama', 'Psychological Thriller', 'Serial Killer', 'Whodunnit', 'Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']",https://imdb-video.media-imdb.com/vi3664495641/1434659607842-pgv4ql-1683727797900.mp4?Expires=1736305038&Signature=SAjKwPdoDFw79BXqAIvC~k-yP4aiAgbpeVIO9YUlKPos64-BgzfWy0XoGLj7OeI17YLzuaqSyjpHh1W0bqaP5Q6UAhP7c63nL5BYvMubcQtcFqrEvMSA-OqlQO6mbAVGraIoHZsCEWhf4mvFbUCb4pIlMXWvtS6rPkDvkWGI9BoTKXgIaxuFdQGzwDKRXVqsn8nynzDZHJGn6zYCFvYxkavm4zeHvVxxzOy3erv11y-sRJ1oANHXNiCaHO-Exjr-6NSjzRVmP0lE1mCiN2pHXBAm-cb3iQBgWu~YrzxwjnQyOfzJ6DCMPVI-KQ~2wHwlBjD3eg-BLta~gLKan4BohA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
